id,lat,lon,date,year,month,source
3988435331,35.98054,-117.350974,2019-12-29,2019,12,gbif
3986398364,33.635769,-116.323761,2022-11-27,2022,11,gbif
3985923140,36.611422,-118.12608,2022-11-26,2022,11,gbif
3985920751,36.087681,-116.293585,2022-11-20,2022,11,gbif
3985756498,35.011467,-116.928353,2022-01-03,2022,1,gbif
3966755828,32.8463,-116.195575,2022-11-10,2022,11,gbif
3966743613,34.944387999999996,-117.40027,2022-11-01,2022,11,gbif
3966599943,36.598417,-118.104019,2022-11-01,2022,11,gbif
3966567632,34.902717,-116.832314,2022-10-18,2022,10,gbif
3966500101,33.336539,-116.228393,2022-11-12,2022,11,gbif
3966350709,32.971867,-116.381217,2022-11-05,2022,11,gbif
3961336380,37.21275,-118.240378,2022-10-06,2022,10,gbif
3961141681,35.323606,-118.109013,2022-10-06,2022,10,gbif
3961129748,36.211503,-117.906647,2022-09-22,2022,9,gbif
3961056354,37.212028,-118.241436,2022-10-06,2022,10,gbif
3947720761,35.877773,-117.907537,2022-06-24,2022,6,gbif
3947411425,37.171577,-118.210893,2022-09-27,2022,9,gbif
3925437344,33.759491,-116.234742,2019-02-04,2019,2,gbif
3925367471,34.128667,-116.044106,2022-04-11,2022,4,gbif
3925187331,33.282787,-116.151259,2019-02-02,2019,2,gbif
3925186325,33.707193,-116.181685,2018-11-08,2018,11,gbif
3925156611,33.822737,-116.286721,2022-08-25,2022,8,gbif
3925155355,33.845828,-116.312785,2019-11-30,2019,11,gbif
3925138665,33.826874,-116.294789,2022-09-15,2022,9,gbif
3925123366,33.823211,-116.282045,2019-12-11,2019,12,gbif
3925086338,33.739674,-116.261306,2019-02-10,2019,2,gbif
3925061446,33.77708,-116.232613,2021-10-11,2021,10,gbif
3925059357,33.51798,-115.935798,2019-12-08,2019,12,gbif
3925039384,33.735938,-116.53807,2020-10-25,2020,10,gbif
3925038497,33.773505,-116.303757,2022-05-14,2022,5,gbif
3925022463,33.284885,-116.10474,2022-04-02,2022,4,gbif
