"ID","Taxon","Observer","Source","Date","County","Location Quality","Latitude","Longitude","Location Description","Accuracy: Square Meters","Plant","Phenology","Phenology Code"
"cns22846","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.662065","-119.605781","Semi Tropic","","Hemizonia pungens","",""
"cns22880","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-29","Tulare","high","35.910581","-119.295902","Stand is located in NE corner of NW section of Dic","","Hemizonia pungens","",""
"cns22878","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-30","Tulare","high","36.023664","-119.479774","SW corner of the Bayou Vista unit of Pixley National Wildlife Refuge","","Hemizonia pungens","",""
"cns1636","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-05-01","Tulare","high","36.024696","-119.47782","Pixley National Wildlife Refuge","","Hemizonia pungens","",""
"cns22857","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.650142","-119.553137","Semitropic Ridge","","Hemizonia pungens","",""
"cns22847","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-04-23","Kern","high","35.653057","-119.600983","Semitropic Ridge","","Hemizonia pungens","",""
"cns25405","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2016-04-20","Fresno","high","36.939335","-119.535204","Knox Blasingame Ranch","","Hemizonia pungens","",""
"cns25974","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-07-19","Merced","high","37.183769","-120.39096","Dutchman's Creek","","Hemizonia pungens","",""
"cns26115","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2010-07-19","Merced","high","37.184773","-120.403867","Dutchman's Creek","","Hemizonia pungens","",""
"cns26116","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2012-04-11","Merced","high","37.184801","-120.403889","Dutchman's Creek","","Hemizonia pungens","",""
"cns26149","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2012-03-28","Kern","high","35.653085","-119.600917","Semitropic Ridge","","Hemizonia pungens","",""
"cns25492","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2012-03-28","Kern","high","35.672467","-119.612416","Semitropic Ridge","","Hemizonia pungens","",""
"cns25903","Hemizonia pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2012-04-12","Merced","high","37.178781","-120.47471","CNLM Sandy Mush Road","","Hemizonia pungens","",""
"cns35102","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2010-09-16","Stanislaus","high","37.673304","-121.177637","San Joaquin National Wildlife Refuge","","Hemizonia pungens","",""
"cns34644","Hemizonia pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2010-09-15","Stanislaus","high","37.589947","-121.172702","San Joaquin River","","Hemizonia pungens","",""
"cns22754","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-26","Tulare","high","35.79097","-119.38265","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22755","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-26","Tulare","high","35.79209","-119.37824","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22756","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-26","Tulare","high","35.79104","-119.37562","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22757","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-26","Tulare","high","35.80369","-119.35387","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22758","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-26","Tulare","high","35.85201","-119.32932","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22671","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-26","Tulare","high","35.85455","-119.32824","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22672","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-26","Tulare","high","35.84239","-119.31503","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22673","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-26","Tulare","high","35.86381","-119.32123","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22443","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-27","Tulare","high","35.80051","-119.38243","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22667","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-27","Tulare","high","35.80367","-119.37513","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22668","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-27","Tulare","high","35.80428","-119.36537","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22539","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-27","Kern","high","35.78311","-119.41675","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22540","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-27","Tulare","high","35.8604","-119.32814","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22541","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-27","Tulare","high","35.87116","-119.325","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22987","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-27","Tulare","high","35.86084","-119.3409","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22988","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-27","Tulare","high","35.85815","-119.33855","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22686","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-23","Tulare","high","35.86901","-119.31915","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22687","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-23","Tulare","high","35.8669","-119.31522","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22995","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-23","Tulare","high","35.86605","-119.3205","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22688","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-23","Tulare","high","35.86243","-119.31021","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns22989","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-23","Tulare","high","35.88022","-119.31857","Allensworth Ecological Reserve","","Hemizonia pungens","",""
"cns23074","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-03-23","Fresno","high","36.721289","-120.263461","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23075","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-03-23","Fresno","high","36.718319","-120.269141","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23076","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-03-23","Fresno","high","36.728093","-120.289831","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23190","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-04-19","Fresno","high","36.731471","-120.297718","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23191","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-04-19","Fresno","high","36.729443","-120.302872","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23192","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-04-19","Fresno","high","36.728543","-120.300507","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23193","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-04-28","Fresno","high","36.726863","-120.285699","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23194","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-07","Fresno","high","36.733425","-120.280631","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23195","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-07","Fresno","high","36.729857","-120.282235","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23196","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-07","Fresno","high","36.727045","-120.283431","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23197","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-07","Fresno","high","36.723306","-120.283843","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23198","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-07","Fresno","high","36.730988","-120.279664","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23012","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-20","Fresno","high","36.731138","-120.294931","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23013","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-20","Fresno","high","36.728858","-120.29416","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23014","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-20","Fresno","high","36.721695","-120.280406","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23015","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-20","Fresno","high","36.719338","-120.27862","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23016","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-20","Fresno","high","36.718136","-120.274532","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23017","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-20","Fresno","high","36.721406","-120.274853","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23018","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-18","Fresno","high","36.721465","-120.269948","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23019","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-24","Fresno","high","36.732278","-120.286426","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23020","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-25","Fresno","high","36.732606","-120.284612","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23021","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-25","Fresno","high","36.733803","-120.296013","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23022","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-25","Fresno","high","36.732084","-120.295726","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23023","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-07","Fresno","high","36.733154","-120.303962","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23024","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-07","Fresno","high","36.733445","-120.300089","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23025","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-07","Fresno","high","36.729293","-120.305004","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23026","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-07","Fresno","high","36.727685","-120.304825","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns22751","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-07","Fresno","high","36.727709","-120.295935","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns22752","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-16","Fresno","high","36.728802","-120.286168","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns22753","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-16","Fresno","high","36.723449","-120.28658","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns22322","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-16","Fresno","high","36.720315","-120.286646","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns22323","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-16","Fresno","high","36.71933","-120.284957","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns22324","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-06-16","Fresno","high","36.71707","-120.287029","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns22991","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-08-17","Fresno","high","36.727381","-120.300349","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns1177","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-08-17","Fresno","high","36.726667","-120.290167","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns1178","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-08-17","Fresno","high","36.721633","-120.2828","Alkali Sink Ecological Reserve","","Hemizonia pungens","",""
"cns23027","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-05","Kern","high","35.44778","-119.4017","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23028","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-05","Kern","high","35.46909","-119.40479","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23029","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-05","Kern","high","35.46562","-119.40479","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23030","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-05","Kern","high","35.46297","-119.40511","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23031","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-05","Kern","high","35.44592","-119.38992","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23034","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-06","Kern","high","35.45197","-119.39398","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23035","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-06","Kern","high","35.4394","-119.38445","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns22812","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-06","Kern","high","35.43666","-119.38631","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns22813","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-06","Kern","high","35.44051","-119.38448","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns22814","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-06","Kern","high","35.45722","-119.41196","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns22815","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-06","Kern","high","35.46692","-119.40369","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns22816","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-25","Kern","high","35.44422","-119.39565","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns22817","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-23","Kern","high","35.45048","-119.39715","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23036","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-24","Kern","high","35.45348","-119.39454","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23037","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-24","Kern","high","35.45849","-119.40519","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23038","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-24","Kern","high","35.46305","-119.41096","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23039","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-24","Kern","high","35.46308","-119.40596","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23040","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-24","Kern","high","35.46713","-119.40691","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23043","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-25","Kern","high","35.45438","-119.39217","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23044","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-25","Kern","high","35.45597","-119.39359","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns22834","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-25","Kern","high","35.44038","-119.39292","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns22835","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-25","Kern","high","35.43761","-119.37859","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns22836","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-25","Kern","high","35.43606","-119.37845","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23045","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-25","Kern","high","35.43219","-119.37778","Buttonwillow Ecological Reserve","","Hemizonia pungens","",""
"cns23047","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-03-26","Fresno","high","36.738905","-120.188431","Kerman Ecological Reserve","","Hemizonia pungens","",""
"cns22822","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-11","Fresno","high","36.73332","-120.176745","Kerman Ecological Reserve","","Hemizonia pungens","",""
"cns22944","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-05-25","Fresno","high","36.747863","-120.178552","Kerman Ecological Reserve","","Hemizonia pungens","",""
"cns22918","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-06-02","Fresno","high","36.78785","-120.7836","Little Panoche Reservoir Wildlife Area","","Hemizonia pungens","",""
"cns22927","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-28","Tulare","high","36.48714","-119.23664","Stone Corral Ecological Reserve","","Hemizonia pungens","",""
"cns23169","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-04-28","Tulare","high","36.48745","-119.2386","Stone Corral Ecological Reserve","","Hemizonia pungens","",""
"cns22330","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-04","Tulare","high","36.44713","-119.26843","Stone Corral Ecological Reserve","","Hemizonia pungens","",""
"cns22332","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-04","Tulare","high","36.48304","-119.23922","Stone Corral Ecological Reserve","","Hemizonia pungens","",""
"cns22765","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-04","Tulare","high","36.48267","-119.23864","Stone Corral Ecological Reserve","","Hemizonia pungens","",""
"cns22811","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-26","Tulare","high","36.47667","-119.24834","Stone Corral Ecological Reserve","","Hemizonia pungens","",""
"cns22935","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-03-17","Kern","high","35.67413","-119.65467","Semitropic Ridge","","Hemizonia pungens","",""
"cns22908","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-03-17","Kern","high","35.63215","-119.65643","Semitropic Ridge","","Hemizonia pungens","",""
"cns22759","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-17","Kern","high","35.69053","-119.66121","Semitropic Ridge","","Hemizonia pungens","",""
"cns22761","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-17","Kern","high","35.65387","-119.55157","Semitropic Ridge","","Hemizonia pungens","",""
"cns22762","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-18","Kern","high","35.70065","-119.61108","Semitropic Ridge","","Hemizonia pungens","",""
"cns22764","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-18","Kern","high","35.7019","-119.61411","Semitropic Ridge","","Hemizonia pungens","",""
"cns22359","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-18","Kern","high","35.67421","-119.59783","Semitropic Ridge","","Hemizonia pungens","",""
"cns22360","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-18","Kern","high","35.66783","-119.59509","Semitropic Ridge","","Hemizonia pungens","",""
"cns22361","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2005-05-18","Kern","high","35.66759","-119.59052","Semitropic Ridge","","Hemizonia pungens","",""
"cns22335","Hemizonia pungens","staff, CDFW","DFW Vegetation Classification and Mapping Program","2004-09-28","Kern","high","35.65896","-119.611","Semitropic Ridge","","Hemizonia pungens","",""
"xr19138","Hemizonia pungens ssp. maritima","Franco Folini","","2002-10-13","Alameda","high","37.677731","-122.164833","On the Bay Trail between Hayward and San Leandro","","Hemizonia pungens ssp. maritima","",""
"xr332313","Hemizonia pungens ssp. maritima","Knight, Walter","G.F. Hrusa checklists","1980-01-01","Contra Costa","low","38.03333","-121.86667","Browns Island: Sacramento River Delta; Accessible by boat from Port of Stockton.","","Hemizonia pungens ssp. maritima","",""
"gr13930","Hemizonia pungens ssp. maritima","Grewell, Brenda J.","G.F. Hrusa checklists","1996-01-01","Solano","low","38.2118","-122.02","Rush Ranch: Suisun Marsh","","Hemizonia pungens ssp. maritima","",""
"gr2152","Hemizonia pungens ssp. maritima","Dean Taylor","Dean W. Taylor Herbarium Specimens","1990-09-17","Fresno","medium","36.00278","-120.47167","Parkfield Grade, ca. 10.2 miles S of Parkfield Junction (junction with Highway 198),","","Hemizonia pungens ssp. maritima","",""
"ce165","Hemizonia pungens ssp. maritima","Wilde Legard","East Bay Regional Park District","2003-09-05","Alameda","low","37.552557","-122.092481","Coyote Hills Regional Park","","Hemizonia pungens ssp. maritima","",""
"ce269","Hemizonia pungens ssp. maritima","R Urtecho, R Bravin, M Anaya, C Benoy","Kern County CNPS; KaweahOaks.com; Four Creeks Land Trust","2005-01-01","Tulare","low","36.333348","-119.168615","Kaweah Oaks Preserve","","Hemizonia pungens ssp. maritima","",""
"cns15793","Hemizonia pungens ssp. maritima","staff, CNPS","DFW Vegetation Classification and Mapping Program","2002-04-12","Merced","high","37.256383","-120.702137","Sunrise","","Hemizonia pungens ssp. maritima","",""
"xr85287","Hemizonia pungens ssp. pungens","Ahart & Oswald","Bureau of Land Management: Eagle Lake Herbarium","1999-09-13","Lassen","medium","40.32","-120.379997","N. of Mapes Road about 3.5 mi. SE of Standish., T29N R14 E sec34","","Hemizonia pungens ssp. pungens","",""
"gr9601","Hemizonia pungens ssp. pungens","staff","Cosumnes River Preserve","1999-01-01","Sacramento","low","38.25165","-121.41297","Lower Cosumnes River Preserve: south of Twin Cities Rd","","Hemizonia pungens ssp. pungens","",""
"gr14121","Hemizonia pungens ssp. pungens","ML Carle et al.","Milo Baker CNPS","2006-09-01","Sonoma","low","38.22282","-122.599501","Schollenberger Park","","Hemizonia pungens ssp. pungens","",""
"gr11171","Hemizonia pungens ssp. pungens","Olive Zappacosta","Santa Clara Valley CNPS","2001-05-07","Santa Clara","low","37.1782","-121.848","Almaden Quicksilver Park: Almaden Quicksilver County Park","","Hemizonia pungens ssp. pungens","",""
"ce269","Hemizonia pungens ssp. pungens","R Urtecho, R Bravin, M Anaya, C Benoy","Kern County CNPS; KaweahOaks.com; Four Creeks Land Trust","2005-01-01","Tulare","low","36.333348","-119.168615","Kaweah Oaks Preserve","","Hemizonia pungens ssp. pungens","",""
"ce569","Hemizonia pungens ssp. pungens","Ramona Robison","California State Parks","2011-10-19","Merced","low","37.281701","-120.862655","Great Valley Grasslands: Species list from old Cal Parks Flora database.","","Hemizonia pungens ssp. pungens","",""
"casp48","Hemizonia pungens ssp. pungens","Hoopes, et.al., 1996","California State Parks","1996-01-01","Merced","medium","37.284","-120.87288","Great Valley Grasslands SP","","Hemizonia pungens ssp. pungens","",""
"dfa12566","Hemizonia pungens ssp. pungens","staff, Geographical Information Center, CSU Chico","DFW Vegetation Classification and Mapping Program","2011-07-18","Madera","high","36.77318","-120.262726","San Joaquin Reclamation District canal","","Hemizonia pungens ssp. pungens","",""
"cns21062","Hemizonia pungens ssp. pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-02","Madera","high","36.906181","-120.258014","Madera Ranch","","Hemizonia pungens ssp. pungens","",""
"cns22506","Hemizonia pungens ssp. pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-02","Madera","high","36.914749","-120.25049","Madera Ranch","","Hemizonia pungens ssp. pungens","",""
"cns21369","Hemizonia pungens ssp. pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.90734","-120.213171","Madera Ranch","","Hemizonia pungens ssp. pungens","",""
"cns22507","Hemizonia pungens ssp. pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-02","Madera","high","36.917446","-120.248753","Madera Ranch","","Hemizonia pungens ssp. pungens","",""
"cns20935","Hemizonia pungens ssp. pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-02","Madera","high","36.907736","-120.252896","Madera Ranch","","Hemizonia pungens ssp. pungens","",""
"cns20936","Hemizonia pungens ssp. pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2011-05-03","Madera","high","36.909035","-120.216137","Madera Ranch","","Hemizonia pungens ssp. pungens","",""
"cns22320","Hemizonia pungens ssp. pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-07-01","Fresno","high","36.936403","-119.733238","san joaquin river conservancy","","Hemizonia pungens ssp. pungens","",""
"cns24543","Hemizonia pungens ssp. pungens","staff, CNPS","DFW Vegetation Classification and Mapping Program","2008-07-23","Kern","high","35.653364","-118.835938","Buckeye Ranch","","Hemizonia pungens ssp. pungens","",""
"gr13929","Hemizonia pungens ssp. septentrionalis","Witham, C.","G.F. Hrusa checklists; UC Davis Natural Reserve System","2009-06-27","Solano","low","38.2633","-121.82","Jepson Prairie Preserve: Central Valley Grasslands; S through Dixon off US 80 on Hwy 113 approx. 10 m.","","Hemizonia pungens ssp. septentrionalis","",""
